"","Year","District.Code","District.Name","Neighborhood.Code","Neighborhood.Name","Age","Death_Number","By_Age_Immigrants","By_Age_Emigrants","Spain","Italy","Colombia","Venezuela","Pakistan","France","Morocco","United Kingdom","India","Germany","Bangladesh","Philippines","United States","China","Peru","Argentina","Brasil","Dominican Republic","Honduras","Population_Number_Male","Population_Number_Female","By_Sex_Immigrants_Male","By_Sex_Immigrants_Female","By_Sex_Emigrants_Male","By_Sex_Emigrants_Female","Birth_Number_Male","Birth_Number_Female","Unemployment_Number_Male_Registered unemployed","Unemployment_Number_Male_Unemployment demand","Unemployment_Number_Female_Registered unemployed","Unemployment_Number_Female_Unemployment demand"
"2735",2015,4,"Les Corts",21,"Pedralbes","20-24",0,57,12,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,56.6,392,350,208,193,29,48,1321,442,1936,394
"2736",2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","20-24",0,13,3,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,18.4,110,121,88,90,29,15,605,144,732,129
"2737",2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","20-24",0,80,36,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,121.8,579,608,349,368,108,117,2957,882,4051,789
"2738",2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","20-24",0,83,16,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.6,115.5,313,396,191,245,74,65,2349,549,2848,509
"2739",2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","20-24",1,130,45,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,575,642,366,407,112,98,3825,858,4952,1073
"2740",2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","20-24",0,242,61,1188,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.8,258.8,1032,1236,586,721,192,219,7294,1637,9051,1919
"2741",2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","20-24",1,137,42,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.8,146,679,780,408,429,143,141,6876,1583,8197,1931
"2742",2015,6,"Gràcia",28,"Vallcarca i els Penitents","20-24",0,68,14,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6,64.8,312,351,220,201,67,69,4533,1047,5101,1253
"2743",2015,6,"Gràcia",29,"el Coll","20-24",1,43,11,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,40.5,177,195,119,108,36,22,1898,432,2168,537
"2744",2015,6,"Gràcia",30,"la Salut","20-24",0,65,23,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6,62.2,268,286,167,204,39,45,3689,993,4241,1112
"2745",2015,6,"Gràcia",31,"la Vila de Gràcia","20-24",1,437,86,1547,285,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,200.6,222.8,1607,1895,782,931,234,256,14608,3698,16606,4243
"2746",2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","20-24",1,172,48,785,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153.75,780,863,464,471,143,133,9378,2529,10852,2658
"2747",2015,7,"Horta-Guinardó",33,"el Baix Guinardó","20-24",0,130,39,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.6,116.6,587,618,367,394,97,96,7187,1990,8419,2042
"2748",2015,7,"Horta-Guinardó",34,"Can Baró","20-24",0,42,11,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6,38.6,205,197,128,133,27,24,2636,718,3031,798
"2749",2015,7,"Horta-Guinardó",35,"el Guinardó","20-24",0,170,66,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.6,159,805,858,487,579,172,150,11706,2816,13431,3246
"2750",2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","20-24",0,21,9,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,39.25,125,105,91,105,43,34,3656,805,3990,897
"2751",2015,7,"Horta-Guinardó",37,"el Carmel","20-24",0,129,68,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,141.75,564,601,449,507,142,104,12441,2754,13598,3075
"2752",2015,7,"Horta-Guinardó",38,"la Teixonera","20-24",0,57,29,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2,47.8,205,215,158,159,45,40,3825,878,3974,910
"2753",2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","20-24",0,36,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27.8,135,136,117,123,18,29,2317,538,2373,547
"2754",2015,7,"Horta-Guinardó",40,"Montbau","20-24",0,22,5,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3333333333333,18.2,112,110,61,60,17,13,1677,389,1716,395
"2755",2015,7,"Horta-Guinardó",43,"Horta","20-24",0,89,34,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.6,118,481,507,319,293,101,94,10729,2329,11089,2467
"2756",2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","20-24",0,109,50,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,116.25,498,507,322,344,104,97,10052,2146,10321,2276
"2757",2015,8,"Nou Barris",45,"Porta","20-24",1,109,34,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,100,510,494,302,312,102,92,9787,1931,10166,2195
"2758",2015,8,"Nou Barris",46,"el Turó de la Peira","20-24",0,76,48,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.8,77.6,382,378,223,261,69,66,6312,1368,6329,1398
"2759",2015,8,"Nou Barris",48,"la Guineueta","20-24",0,34,18,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,61.6,203,232,187,196,55,53,7087,1372,7191,1569
"2760",2015,8,"Nou Barris",49,"Canyelles","20-24",0,7,6,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,30,77,85,72,89,30,21,3459,669,3508,765
"2761",2015,8,"Nou Barris",50,"les Roquetes","20-24",0,116,51,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,89.8,86.25,409,433,287,303,73,86,7497,1449,7607,1660
"2762",2015,8,"Nou Barris",51,"Verdun","20-24",0,81,29,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,54.6,62,278,316,203,206,56,61,5748,1112,5831,1272
"2763",2015,8,"Nou Barris",52,"la Prosperitat","20-24",0,118,60,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,114.2,118.6,497,564,379,393,119,104,11027,2172,11444,2472
"2764",2015,8,"Nou Barris",53,"la Trinitat Nova","20-24",0,41,26,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,37.25,189,191,142,136,45,25,5374,934,4622,907
"2765",2015,8,"Nou Barris",55,"Ciutat Meridiana","20-24",0,82,49,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6,62.8,303,297,286,262,60,47,7805,1343,6603,1279
"2766",2015,9,"Sant Andreu",57,"la Trinitat Vella","20-24",1,88,39,193,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6,53.75,407,287,296,200,48,48,7234,1244,6120,1185
"2767",2015,9,"Sant Andreu",59,"el Bon Pastor","20-24",0,55,22,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.75,51.5,310,269,245,184,58,52,4857,1420,5956,1370
"2768",2015,9,"Sant Andreu",60,"Sant Andreu","20-24",1,148,80,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.6,233.6,898,913,706,702,239,243,19633,5739,24100,5545
"2769",2015,9,"Sant Andreu",61,"la Sagrera","20-24",0,121,45,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134.4,548,628,364,419,133,93,8952,2599,11195,2742
"2770",2015,9,"Sant Andreu",62,"el Congrés i els Indians","20-24",0,66,30,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,67.75,272,295,200,222,67,52,4358,1265,5450,1333
"2771",2015,9,"Sant Andreu",63,"Navas","20-24",0,97,33,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,103,470,462,319,320,97,81,6738,1922,8356,2050
"2772",2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","20-24",0,199,78,872,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,165.4,935,1013,623,654,168,154,13792,3504,14447,3485
"2773",2015,10,"Sant Martí",65,"el Clot","20-24",0,118,41,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.2,126.6,612,603,405,437,119,91,8972,2387,10382,2248
"2774",2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","20-24",0,161,35,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,68.8,442,449,271,263,84,79,4221,1161,5135,1026
"2775",2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","20-24",0,35,11,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.25,51.5,243,241,128,132,46,48,2835,830,3238,682
"2776",2015,10,"Sant Martí",68,"el Poblenou","20-24",0,103,46,717,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.5,122.25,800,804,477,515,162,161,9729,2821,11230,2344
"2777",2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","20-24",0,51,17,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,36.2,348,325,241,216,97,83,5134,1191,5039,964
"2778",2015,10,"Sant Martí",70,"el Besòs i el Maresme","20-24",1,152,101,430,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.75,118.4,921,652,709,561,97,94,11771,2703,11553,2231
"2779",2015,10,"Sant Martí",71,"Provençals del Poblenou","20-24",0,85,27,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,99.8,474,467,301,269,95,90,7194,1834,8164,1748
"2780",2015,10,"Sant Martí",72,"Sant Martí de Provençals","20-24",0,99,49,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.75,106.2,496,463,335,363,100,107,9945,2547,11337,2645
"2781",2015,10,"Sant Martí",73,"la Verneda i la Pau","20-24",0,107,58,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.8,128,529,564,437,469,119,106,11284,2883,12807,3013
"2782",2015,1,"Ciutat Vella",1,"el Raval","25-29",0,1242,342,1097,350,0,0,938,119,211,105,260,0,414,279,0,0,0,0,0,0,0,520.6,414,3219,2118,1541,993,224,207,29393,5642,19256,4117
"2783",2015,1,"Ciutat Vella",2,"el Barri Gòtic","25-29",1,580,90,521,249,0,0,159,116,0,0,0,0,0,0,0,0,0,0,0,0,0,188.6,185,1164,1038,435,337,48,52,7333,1812,5645,1509
"2784",2015,1,"Ciutat Vella",3,"la Barceloneta","25-29",0,414,100,457,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.25,141.8,808,746,326,316,53,46,7481,2452,6948,1748
"2785",2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","25-29",0,684,140,752,292,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,217.4,246,1302,1250,564,520,90,76,10360,3368,9636,2431
"2786",2015,2,"Eixample",5,"el Fort Pienc","25-29",1,445,139,717,138,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,211.2,241.8,999,1005,519,533,141,98,8985,2351,10140,2552
"2787",2015,2,"Eixample",6,"la Sagrada Família","25-29",0,803,220,1261,254,0,103,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,340.8,360,1544,1722,817,866,196,197,14517,3930,16796,4050
"2788",2015,2,"Eixample",7,"la Dreta de l'Eixample","25-29",1,705,162,1132,242,0,0,0,146,0,0,0,0,0,0,0,124,0,0,0,0,0,284.4,327.2,1376,1597,673,807,209,186,9431,2382,11158,2727
"2789",2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","25-29",0,742,188,1213,216,0,0,0,107,0,0,0,0,0,0,0,103,0,0,0,0,0,295,339.4,1443,1493,675,702,184,152,10904,2555,11693,3009
"2790",2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","25-29",1,841,238,1603,209,110,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,409.2,462.8,1699,1844,941,995,234,213,15902,4556,17562,4828
"2791",2015,2,"Eixample",10,"Sant Antoni","25-29",0,520,183,968,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,260,1188,1108,726,645,166,167,11815,3108,12271,3250
"2792",2015,3,"Sants-Montjuïc",11,"el Poble Sec","25-29",1,628,214,952,186,0,0,310,0,111,0,149,0,0,111,0,0,0,0,0,0,0,311.2,299.75,1573,1321,968,902,0,0,18234,4232,17117,3499
"2793",2015,3,"Sants-Montjuïc",13,"la Marina de Port","25-29",1,212,116,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.8,158.4,691,674,546,502,122,122,12162,2704,14190,2609
"2794",2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","25-29",0,184,59,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,76.6,372,390,209,226,36,27,4559,1055,4344,880
"2795",2015,3,"Sants-Montjuïc",15,"Hostafrancs","25-29",0,239,79,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.2,134,605,569,356,324,44,62,5026,1460,5861,1493
"2796",2015,3,"Sants-Montjuïc",16,"la Bordeta","25-29",0,167,105,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6,110.333333333333,488,451,366,369,79,89,5897,1714,6878,1752
"2797",2015,3,"Sants-Montjuïc",17,"Sants - Badal","25-29",0,291,158,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,166,708,767,568,569,93,90,6481,1789,7956,2096
"2798",2015,3,"Sants-Montjuïc",18,"Sants","25-29",2,528,230,1174,0,0,0,104,0,0,0,0,0,0,0,0,111,0,0,0,0,0,267,296.4,1224,1285,918,896,169,176,12175,3485,14487,3765
"2799",2015,4,"Les Corts",19,"les Corts","25-29",1,398,206,1124,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,294.6,295,1022,1099,675,737,211,175,12433,3635,14736,3912
"2800",2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","25-29",0,259,113,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,159.25,626,714,400,453,91,107,6406,1770,7863,2072
"2801",2015,4,"Les Corts",21,"Pedralbes","25-29",0,81,42,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,54,392,350,208,193,29,48,1321,442,1936,394
"2802",2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","25-29",0,25,14,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21.75,110,121,88,90,29,15,605,144,732,129
"2803",2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","25-29",0,145,68,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4,119.6,579,608,349,368,108,117,2957,882,4051,789
"2804",2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","25-29",0,58,36,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,313,396,191,245,74,65,2349,549,2848,509
"2805",2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","25-29",0,167,92,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,141.2,575,642,366,407,112,98,3825,858,4952,1073
"2806",2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","25-29",0,313,133,1188,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.2,270.6,1032,1236,586,721,192,219,7294,1637,9051,1919
"2807",2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","25-29",1,281,86,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.8,188.8,679,780,408,429,143,141,6876,1583,8197,1931
"2808",2015,6,"Gràcia",28,"Vallcarca i els Penitents","25-29",0,134,58,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,94.75,312,351,220,201,67,69,4533,1047,5101,1253
"2809",2015,6,"Gràcia",29,"el Coll","25-29",0,74,24,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,40.25,177,195,119,108,36,22,1898,432,2168,537
"2810",2015,6,"Gràcia",30,"la Salut","25-29",1,91,39,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6,91.8,268,286,167,204,39,45,3689,993,4241,1112
"2811",2015,6,"Gràcia",31,"la Vila de Gràcia","25-29",0,872,227,1547,285,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,339.8,432.4,1607,1895,782,931,234,256,14608,3698,16606,4243
"2812",2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","25-29",0,377,104,785,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.6,225.6,780,863,464,471,143,133,9378,2529,10852,2658
"2813",2015,7,"Horta-Guinardó",33,"el Baix Guinardó","25-29",0,238,100,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.6,168.2,587,618,367,394,97,96,7187,1990,8419,2042
"2814",2015,7,"Horta-Guinardó",34,"Can Baró","25-29",1,93,29,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,61.5,205,197,128,133,27,24,2636,718,3031,798
"2815",2015,7,"Horta-Guinardó",35,"el Guinardó","25-29",0,302,127,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.4,222.2,805,858,487,579,172,150,11706,2816,13431,3246
"2816",2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","25-29",0,29,16,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,45.8,125,105,91,105,43,34,3656,805,3990,897
"2817",2015,7,"Horta-Guinardó",37,"el Carmel","25-29",1,192,109,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.25,175.6,564,601,449,507,142,104,12441,2754,13598,3075
"2818",2015,7,"Horta-Guinardó",38,"la Teixonera","25-29",0,71,43,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,66.6,205,215,158,159,45,40,3825,878,3974,910
"2819",2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","25-29",0,42,15,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,35.2,135,136,117,123,18,29,2317,538,2373,547
"2820",2015,7,"Horta-Guinardó",40,"Montbau","25-29",0,38,16,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,23.8,112,110,61,60,17,13,1677,389,1716,395
"2821",2015,7,"Horta-Guinardó",43,"Horta","25-29",0,143,60,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.4,141.4,481,507,319,293,101,94,10729,2329,11089,2467
"2822",2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","25-29",0,147,88,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6,139.8,498,507,322,344,104,97,10052,2146,10321,2276
"2823",2015,8,"Nou Barris",45,"Porta","25-29",0,155,63,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.8,134.75,510,494,302,312,102,92,9787,1931,10166,2195
"2824",2015,8,"Nou Barris",46,"el Turó de la Peira","25-29",0,120,53,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6,93.75,382,378,223,261,69,66,6312,1368,6329,1398
"2825",2015,8,"Nou Barris",48,"la Guineueta","25-29",0,64,45,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,68.2,203,232,187,196,55,53,7087,1372,7191,1569
"2826",2015,8,"Nou Barris",49,"Canyelles","25-29",0,22,19,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,36.6,77,85,72,89,30,21,3459,669,3508,765
"2827",2015,8,"Nou Barris",50,"les Roquetes","25-29",0,116,63,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,91.75,104.8,409,433,287,303,73,86,7497,1449,7607,1660
"2828",2015,8,"Nou Barris",51,"Verdun","25-29",1,103,56,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,68.8,76.6,278,316,203,206,56,61,5748,1112,5831,1272
"2829",2015,8,"Nou Barris",52,"la Prosperitat","25-29",1,175,92,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,126.5,139.6,497,564,379,393,119,104,11027,2172,11444,2472
"2830",2015,8,"Nou Barris",53,"la Trinitat Nova","25-29",0,60,36,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,47.6,189,191,142,136,45,25,5374,934,4622,907
"2831",2015,8,"Nou Barris",55,"Ciutat Meridiana","25-29",1,82,71,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,63,303,297,286,262,60,47,7805,1343,6603,1279
"2832",2015,9,"Sant Andreu",57,"la Trinitat Vella","25-29",0,100,59,193,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,56.8,407,287,296,200,48,48,7234,1244,6120,1185
"2833",2015,9,"Sant Andreu",59,"el Bon Pastor","25-29",0,78,29,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.25,58.2,310,269,245,184,58,52,4857,1420,5956,1370
"2834",2015,9,"Sant Andreu",60,"Sant Andreu","25-29",0,281,170,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.8,309.6,898,913,706,702,239,243,19633,5739,24100,5545
"2835",2015,9,"Sant Andreu",61,"la Sagrera","25-29",1,192,103,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.25,183.2,548,628,364,419,133,93,8952,2599,11195,2742
"2836",2015,9,"Sant Andreu",62,"el Congrés i els Indians","25-29",0,104,46,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,76.75,272,295,200,222,67,52,4358,1265,5450,1333
"2837",2015,9,"Sant Andreu",63,"Navas","25-29",0,168,61,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.4,134.6,470,462,319,320,97,81,6738,1922,8356,2050
"2838",2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","25-29",0,408,150,872,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.75,257.8,935,1013,623,654,168,154,13792,3504,14447,3485
"2839",2015,10,"Sant Martí",65,"el Clot","25-29",0,213,114,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.8,167.8,612,603,405,437,119,91,8972,2387,10382,2248
"2840",2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","25-29",0,158,68,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.2,107.8,442,449,271,263,84,79,4221,1161,5135,1026
"2841",2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","25-29",0,69,21,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,45.4,243,241,128,132,46,48,2835,830,3238,682
"2842",2015,10,"Sant Martí",68,"el Poblenou","25-29",0,285,114,717,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.2,195.2,800,804,477,515,162,161,9729,2821,11230,2344
"2843",2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","25-29",1,81,28,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,62.2,348,325,241,216,97,83,5134,1191,5039,964
"2844",2015,10,"Sant Martí",70,"el Besòs i el Maresme","25-29",0,240,156,430,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.6,138.4,921,652,709,561,97,94,11771,2703,11553,2231
"2845",2015,10,"Sant Martí",71,"Provençals del Poblenou","25-29",1,148,68,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.4,120.4,474,467,301,269,95,90,7194,1834,8164,1748
"2846",2015,10,"Sant Martí",72,"Sant Martí de Provençals","25-29",0,167,93,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.4,128.2,496,463,335,363,100,107,9945,2547,11337,2645
"2847",2015,10,"Sant Martí",73,"la Verneda i la Pau","25-29",1,156,102,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.4,145.2,529,564,437,469,119,106,11284,2883,12807,3013
"2848",2015,1,"Ciutat Vella",1,"el Raval","30-34",0,958,451,1097,350,0,0,938,119,211,105,260,0,414,279,0,0,0,0,0,0,0,630.8,466,3219,2118,1541,993,224,207,29393,5642,19256,4117
"2849",2015,1,"Ciutat Vella",2,"el Barri Gòtic","30-34",0,347,119,521,249,0,0,159,116,0,0,0,0,0,0,0,0,0,0,0,0,0,219.25,176.8,1164,1038,435,337,48,52,7333,1812,5645,1509
"2850",2015,1,"Ciutat Vella",3,"la Barceloneta","30-34",0,340,120,457,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.5,170.75,808,746,326,316,53,46,7481,2452,6948,1748
"2851",2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","30-34",1,477,170,752,292,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,295.4,297.2,1302,1250,564,520,90,76,10360,3368,9636,2431
"2852",2015,2,"Eixample",5,"el Fort Pienc","30-34",1,347,168,717,138,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,274.8,275.6,999,1005,519,533,141,98,8985,2351,10140,2552
"2853",2015,2,"Eixample",6,"la Sagrada Família","30-34",0,585,293,1261,254,0,103,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,435.25,463.8,1544,1722,817,866,196,197,14517,3930,16796,4050
"2854",2015,2,"Eixample",7,"la Dreta de l'Eixample","30-34",1,470,248,1132,242,0,0,0,146,0,0,0,0,0,0,0,124,0,0,0,0,0,337.8,388.8,1376,1597,673,807,209,186,9431,2382,11158,2727
"2855",2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","30-34",0,510,237,1213,216,0,0,0,107,0,0,0,0,0,0,0,103,0,0,0,0,0,369.2,383.6,1443,1493,675,702,184,152,10904,2555,11693,3009
"2856",2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","30-34",2,604,326,1603,209,110,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,503.2,478,1699,1844,941,995,234,213,15902,4556,17562,4828
"2857",2015,2,"Eixample",10,"Sant Antoni","30-34",0,428,222,968,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.8,342.8,1188,1108,726,645,166,167,11815,3108,12271,3250
